SUM([nb_comments]+[likes])/COUNT([image_url]);Number of Records;Created Time;Filter;Image URL;latitude;Number of likes;Link;Location;longitude;number of Comments;Tags;Text;Username
764;1;13/01/2018 7:10:14 p.m.;Normal;https://scontent.cdninstagram.com/vp/c207a805a5f99e76ce05f25c8398f7cd/5B2EE63A/t51.2885-15/s320x320/e35/26185528_383976735361502_8895917150317838336_n.jpg;0;759;https://www.instagram.com/p/Bd5p-03Bg6T/;;0;5;;Tu autenticidad es tu verdadera seducción...¡Despiértala!;leonisa
565;1;13/01/2018 2:36:05 a.m.;Normal;https://scontent.cdninstagram.com/vp/f5d05a2ea2653f465bc8505a961a7003/5B449FAB/t51.2885-15/s320x320/e35/26071305_203216836924032_286448737817985024_n.jpg;0;563;https://www.instagram.com/p/Bd34NdXBRVu/;;0;2;;Back stage feels ! 📷Producciones increíbles con  @isabelifontana;leonisa
861;1;12/01/2018 1:44:37 a.m.;Normal;https://scontent.cdninstagram.com/vp/20de3aef71af8ed994a7a85592305d73/5B2E8C1C/t51.2885-15/s320x320/e35/26066639_613410115657139_738947667282886656_n.jpg;0;857;https://www.instagram.com/p/Bd1NhrWhR_9/;;0;4;comotúninguna,leonisa;"Despierta tu lado más fresco, con bralettes en tus colores favoritos. 
Encuentra uno perfecto para tu estilo en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa #ComoTúNinguna";leonisa
504;1;11/01/2018 6:53:11 p.m.;Normal;https://scontent.cdninstagram.com/vp/4d782e011703f8ca8f5eb28746fdc269/5B286CA9/t51.2885-15/s320x320/e35/26275529_589606864721334_7475478354934628352_n.jpg;0;503;https://www.instagram.com/p/Bd0ecNKBwQN/;;0;1;comtotúninguna,leonisa;Una mujer puede ser todo lo que quiera... sexy, delicada, fuerte, serena... un millón en una sola. Como tú solo tú. #leonisa #ComtoTúNinguna;leonisa
835;1;11/01/2018 1:48:05 a.m.;Normal;https://scontent.cdninstagram.com/vp/943ec8d383326f7ca525b5acc3963bab/5B75DDFA/t51.2885-15/s320x320/e35/26151746_183390925589959_3831009737386754048_n.jpg;0;828;https://www.instagram.com/p/BdypIL-hUPi/;;0;7;comotúninguna;Eres infinita, irresistible e irrepetible. No hay nadie como tú, porque eres la mezcla perfecta de sutiles imperfecciones y de un carácter único. #ComoTúNinguna;leonisa
777;1;10/01/2018 6:03:31 p.m.;Normal;https://scontent.cdninstagram.com/vp/d48547083ceacc21041abd06711c418d/5B40DC37/t51.2885-15/s320x320/e35/26223539_1747661508863254_6657611986437668864_n.jpg;0;769;https://www.instagram.com/p/Bdxz9k_hbmW/;;0;8;leonisa;"Vacations, please take me back!  Que no se acaben nunca los días de sol. 
#leonisa";leonisa
1192;1;10/01/2018 12:27:04 a.m.;Normal;https://scontent.cdninstagram.com/vp/fb189a31d80d66178d962d8c5fd59a0f/5B2AEDE6/t51.2885-15/s320x320/e35/25039569_145448709493225_657746616152752128_n.jpg;0;1181;https://www.instagram.com/p/Bdv7D5uhtPR/;;0;11;leonisa;"Black & White for the beach!
Lo último para la playa son las siluetas deportivas y los colores en contrastes. 
Descubre más en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa";leonisa
1302;1;9/01/2018 12:50:20 a.m.;Normal;https://scontent.cdninstagram.com/vp/12185eca3d52b0c7271d589c59976b3d/5B470F2E/t51.2885-15/s320x320/e35/26070850_160995194523402_7601895984238428160_n.jpg;0;1288;https://www.instagram.com/p/BdtY7dNhh5j/;;0;14;leonisa;Atrévete a llevar siluetas diferentes, cambia tu look Swimwear. ¿Qué tal este estilo? ❤️ Like si lo usarías en tus vacaciones. #leonisa;leonisa
1273;1;7/01/2018 11:30:56 p.m.;Normal;https://scontent.cdninstagram.com/vp/6f3ef9c1bec36662ddd1d2748e7ff3f6/5B3E28D6/t51.2885-15/s320x320/e35/25023254_1711953688835949_5960651288080285696_n.jpg;0;1264;https://www.instagram.com/p/BdqrC_phklf/;;0;9;;COLORS & FUN •  Todo el color del verano está en nuestra colección Swimwear.;leonisa
807;1;6/01/2018 12:31:30 a.m.;Normal;https://scontent.cdninstagram.com/vp/1b249acc8c34e5ae2282987f9ad99965/5B290690/t51.2885-15/s320x320/e35/26067688_169833373627624_4307206273461387264_n.jpg;0;802;https://www.instagram.com/p/BdloY65hZzo/;;0;5;leonisa;"• Summer getaway •
No te verán igual con nuestra colección Swimwear... bikinis, control, trikinis. Descúbrelos en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa";leonisa
417;1;5/01/2018 1:56:50 a.m.;Normal;https://scontent.cdninstagram.com/vp/7df5c399ddfd38d209c1596e5811d9e3/5AB3A2B2/t51.2885-15/s320x320/e15/26156422_2013498725532737_6363720946469044224_n.jpg;0;415;https://www.instagram.com/p/BdjM-bohHUY/;;0;2;leonisa;Are you ready for the summer?  Todo lo que necesitas para verte única en tus vacaciones está en nuestras tiendas. #leonisa;leonisa
691;1;4/01/2018 1:25:14 a.m.;Normal;https://scontent.cdninstagram.com/vp/2099cb700ece11153d122e1708bfd9b2/5B3E5F23/t51.2885-15/s320x320/e35/25037642_135889793870370_8705194128197025792_n.jpg;0;687;https://www.instagram.com/p/Bdgk8sABHjT/;;0;4;leonisa;"¡Escápate! 🌊 Sal al sol, conoce un nuevo destino, camina en la arena. 
Encuentra nuevos vestidos de baño que te encantarán en nuestro catálogo, tiendas Leonisa y Tienda Online. #leonisa";leonisa
1798;1;3/01/2018 1:40:33 a.m.;Normal;https://scontent.cdninstagram.com/vp/af1cb660abbb10fda1f8b01094a3416b/5B378AA5/t51.2885-15/s320x320/e35/26065667_167103164020374_4918642065442603008_n.jpg;0;1766;https://www.instagram.com/p/BdeB6AvhiRC/;;0;32;leonisa;Black swimsuit! Infaltable en tus vacaciones, nada mejor que un vestido de baño que controle tu figura. #leonisa;leonisa
742;1;1/01/2018 11:38:32 p.m.;Normal;https://scontent.cdninstagram.com/vp/2dd506984343d2be6144433d9e9a2522/5B2AEF59/t51.2885-15/s320x320/e35/26288712_134081844050903_9193448213724528640_n.jpg;0;736;https://www.instagram.com/p/BdbPJb6BPVC/;;0;6;leonisa;"Modo vacaciones ☀️ Vive tus días de sol con los nuevos bikinis que tenemos para ti. 
Conoce la colección Swimwear completa en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa";leonisa
412;1;31/12/2017 11:46:56 p.m.;Normal;https://scontent.cdninstagram.com/vp/549ec9f65ef707fea57256b7b97b21c8/5B3C9D9F/t51.2885-15/s320x320/e35/26186426_1998328223771653_6894535890157174784_n.jpg;0;405;https://www.instagram.com/p/BdYrUG2B8Co/;;0;7;comotúninguna,2018,leonisa;"Mírate desde adentro, hay algo en ti que te hace única y eso es invaluable. Tus ganas, tus pasiones y tus sueños. Deja atrás este año de tropiezos y logros y recibe con los brazos abiertos esta nueva oportunidad, para seguir luchando por eso que te mueve el alma. 
Mírate de nuevo, mira todo lo que has avanzado en tu camino y recuerda que #ComoTúNinguna #2018 #leonisa";leonisa
533;1;30/12/2017 12:12:11 a.m.;Normal;https://scontent.cdninstagram.com/vp/d8ca7fb647df9e492dd1340bb50b2d2d/5B30FBD0/t51.2885-15/s320x320/e35/26152925_2143031309257803_1515428611383885824_n.jpg;0;533;https://www.instagram.com/p/BdTknVjhoRG/;;0;0;leonisa;"Una prenda, múltiples looks. El nuevo Camibra es infaltable, es un bra + camisa, perfecto para verte increíble en cualquier momento. Siéntete sexy, elegante y muy cómoda.

Encuéntralo en tiendas de Cali, Medellín, Bogotá y en tienda online para el resto de Colombia. #leonisa";leonisa
620;1;29/12/2017 1:59:56 a.m.;Normal;https://scontent.cdninstagram.com/vp/a873ff7049dc3321ef6171368c0e3a43/5AB442F9/t51.2885-15/s320x320/e15/26263092_383489452080239_929194300221161472_n.jpg;0;603;https://www.instagram.com/p/BdRLsiyhZ_N/;;0;17;leonisa;¿Qué esperas para probarlo? Nuevo Camibra, bra + camisa, algo único que tienes que tener. Encuéntralo en tiendas de Cali, Medellín, Bogotá y en tienda online para el resto de Colombia. #leonisa;leonisa
492;1;28/12/2017 1:18:33 a.m.;Normal;https://scontent.cdninstagram.com/vp/a6138775658f4a3a5d5636527a394406/5B3F1F46/t51.2885-15/s320x320/e35/26333712_2016100848654650_5783682808530599936_n.jpg;0;484;https://www.instagram.com/p/BdOinrJBMHI/;;0;8;leonisa;"Imagina tener una camisa perfecta, con un Bra sin cargaderas, ni espalda... pura comodidad y estilo. 
Ya existe y está en nuestras tiendas de Cali, Medellín, Bogotá y en Tienda Online, descúbrela. #leonisa";leonisa
557;1;27/12/2017 12:48:09 a.m.;Normal;https://scontent.cdninstagram.com/vp/bbd99d5f53aa488e719b56c50dc2d7bc/5B47BD62/t51.2885-15/s320x320/e35/25021779_2008115252786528_1990707892767948800_n.jpg;0;553;https://www.instagram.com/p/BdL6WH6hXbw/;;0;4;leonisa;Camibra Backstage 📷 Compartir contigo un producto increíble, se merece el mejor equipo. Siempre felices de contar en nuestras producciones con @isabelifontana . #leonisa;leonisa
915;1;26/12/2017 2:02:36 a.m.;Normal;https://scontent.cdninstagram.com/vp/45625b0ee493f83be8f36c613d9a4edc/5AB34980/t51.2885-15/s320x320/e15/26066942_480248905708735_6867094248886370304_n.jpg;0;888;https://www.instagram.com/p/BdJdy0cBMSV/;;0;27;leonisa;"Tu clóset lo necesita... Nuevo CAMIBRA, brasier con camisa, perfecto para todos tus looks. 
Encuéntralo en nuestras tiendas de Cali, Medellín, Bogotá y en tienda Online. #leonisa";leonisa
631;1;25/12/2017 12:21:36 a.m.;Normal;https://scontent.cdninstagram.com/vp/24e1e71289eeb62e897405d830ba4361/5B2BA07A/t51.2885-15/s320x320/e35/25011403_1000460710095117_9021145120925286400_n.jpg;0;630;https://www.instagram.com/p/BdGtt6rh2rB/;;0;1;leonisa;¡Feliz Navidad! Te deseamos que esté llena de momentos únicos como tú. #leonisa;leonisa
915;1;24/12/2017 5:21:30 p.m.;Normal;https://scontent.cdninstagram.com/vp/9e99cf46630415600dcd0e1ea1c1b8c2/5B3A27AA/t51.2885-15/s320x320/e35/25039327_1969753669940267_6506491633687592960_n.jpg;0;908;https://www.instagram.com/p/BdF9o-6BX-f/;;0;7;leonisa;Hoy hay mil razones para sentirte mejor que nunca contigo misma... Mírate al espejo, ponte eso que te encanta y enamórate de ti. #leonisa;leonisa
543;1;24/12/2017 1:01:34 a.m.;Normal;https://scontent.cdninstagram.com/vp/9dff3c8566e5a257b98731c4c3b5704e/5B4D5716/t51.2885-15/s320x320/e35/25017324_579671032371476_2801646887038353408_n.jpg;0;541;https://www.instagram.com/p/BdENftGB53R/;;0;2;leonisa;"Sexy • Cómoda • Perfecta
Ven a nuestras tiendas de Cali, Medellín y Bogotá y pruébate el nuevo CAMIBRA... Te encantará. 
Encuéntralo también en nuestra tienda online. #leonisa";leonisa
544;1;23/12/2017 4:43:10 p.m.;Normal;https://scontent.cdninstagram.com/vp/7f2ac5bfb97731b73133eba1ace44e8f/5AB31EA0/t51.2885-15/s320x320/e15/25013424_139886273388420_4704768783049293824_n.jpg;0;541;https://www.instagram.com/p/BdDUSYahHCq/;;0;3;;Comparte lo que más te gusta, con quienes siempre te hacen sentir única. Regala y regálate eso que adoras en esta Navidad.;leonisa
520;1;22/12/2017 6:32:53 p.m.;Normal;https://scontent.cdninstagram.com/vp/201466447bddd6bccdcd4a4eac432276/5AB30709/t51.2885-15/s320x320/e15/25024607_511323349260756_5041576592233463808_n.jpg;0;514;https://www.instagram.com/p/BdA7znIBQng/;;0;6;leonisa;¿Y tú ya compraste tus regalos? Aquí te dejamos las mejores ideas para sorprender con tus obsequios de Navidad.  #leonisa;leonisa
514;1;22/12/2017 12:04:04 a.m.;Normal;https://scontent.cdninstagram.com/vp/017704497a55971c3b0710bc9d4f470b/5AB442FD/t51.2885-15/s320x320/e15/25016461_387439695024499_4529730655075958784_n.jpg;0;502;https://www.instagram.com/p/Bc-8DuRh0UH/;;0;12;leonisa;Nuevo CAMIBRA, el único brasier + camisa... para verte y sentirte cómoda, sexy, perfecta. Encuéntralo en nuestras tiendas Leonisa de Cali, Bogotá, Medellín y en tienda Online. #leonisa;leonisa
1147;1;21/12/2017 8:19:42 p.m.;Normal;https://scontent.cdninstagram.com/vp/4221fd3a77f10cfa99789784e07ac8ed/5B46B951/t51.2885-15/s320x320/e35/25011620_356517758153593_1221742540139528192_n.jpg;0;1138;https://www.instagram.com/p/Bc-jphBh2tr/;;0;9;leonisa;"¿Qué tal un bralette dorado para darle más magia a tu Navidad? 
#leonisa";leonisa
358;1;21/12/2017 12:57:03 a.m.;Normal;https://scontent.cdninstagram.com/vp/0b2079fb7d5908b6c040a3def7bbc88f/5AB32830/t51.2885-15/s320x320/e15/25011636_1721771974608572_8597971790070808576_n.jpg;0;354;https://www.instagram.com/p/Bc8eGFPD8TH/;;0;4;leonisa;Esta colección de Navidad es única, perfecta para ti. Te esperamos en nuestras tiendas Leonisa, tienda Online y nuestro canal de ventas por catálogo. #leonisa;leonisa
1002;1;20/12/2017 1:28:15 a.m.;Normal;https://scontent.cdninstagram.com/vp/45850d8261bd8ac0b154da6a0f962b30/5AB33798/t51.2885-15/s320x320/e15/25012879_908970432590945_2516801473396867072_n.jpg;0;966;https://www.instagram.com/p/Bc59GKrDu_X/;;0;36;leonisa;¡No has visto nada igual! Nuevo CAMIBRA, así como lo ves, un Bra + Camisa, para sentirte cómoda y perfecta. Ven a conocerlo a nuestras tiendas de Cali, Bogotá y Medellín.  Próximamente en nuestra tienda online. #leonisa;leonisa
1976;1;18/12/2017 6:01:39 p.m.;Normal;https://scontent.cdninstagram.com/vp/99b5e5bbde28b14b64d81ba73d800ed6/5B2E5416/t51.2885-15/s320x320/e35/25009124_1194683910667686_7146709461808185344_n.jpg;0;1418;https://www.instagram.com/p/Bc2ldzThoB5/;;0;558;leonisagiveaway;"Nuestro regalo de Navidad ¡Participa por este look!
Solo debes seguir estos pasos:
1. Seguirnos en Instagram @leonisa
2. Comentar este post etiquetando a dos amig@s que también quisieran el look
3. Repostear esta publicación usando el hashtag #LeonisaGiveaway
4. Debes tener tu perfil público para participar 
5. Puedes comentar las veces que quieres y participar reposteando uno o todos los looks del giveaway. 
Actividad válida solo para Colombia, desde el 18 hasta 22 de diciembre de 2017.  El sorteo se realizará de forma aleatoria.
Encuentra las condiciones completas en la nota de nuestra fan page de Facebook Leonisa.";leonisa
1585;1;18/12/2017 6:01:28 p.m.;Normal;https://scontent.cdninstagram.com/vp/cbcbd08dbb5fabc15b93338b8d29dd28/5B3C0C49/t51.2885-15/s320x320/e35/25008777_1432557536848650_4211467376509583360_n.jpg;0;1337;https://www.instagram.com/p/Bc2lcfNh1dW/;;0;248;leonisagiveaway;"Nuestro regalo de Navidad ¡Participa por este look!
Solo debes seguir estos pasos:
1. Seguirnos en Instagram @leonisa
2. Comentar este post etiquetando a dos amig@s que también quisieran el look
3. Repostear esta publicación usando el hashtag #LeonisaGiveaway
4. Debes tener tu perfil público para participar 
5. Puedes comentar las veces que quieres y participar reposteando uno o todos los looks del giveaway. 
Actividad válida solo para Colombia, desde el 18 hasta 22 de diciembre de 2017.  El sorteo se realizará de forma aleatoria.
Encuentra las condiciones completas en la nota de nuestra fan page de Facebook Leonisa.";leonisa
2395;1;18/12/2017 6:01:16 p.m.;Normal;https://scontent.cdninstagram.com/vp/015bc0002025c6c1e460d66599691733/5B2D1D1E/t51.2885-15/s320x320/e35/25007183_251806718687258_2447441363633963008_n.jpg;0;1917;https://www.instagram.com/p/Bc2la-Vhh-S/;;0;478;leonisagiveaway;"Nuestro regalo de Navidad ¡Participa por este look!
Solo debes seguir estos pasos:
1. Seguirnos en Instagram @leonisa
2. Comentar este post etiquetando a dos amig@s que también quisieran el look
3. Repostear esta publicación usando el hashtag #LeonisaGiveaway
4. Debes tener tu perfil público para participar 
5. Puedes comentar las veces que quieres y participar reposteando uno o todos los looks del giveaway. 
Actividad válida solo para Colombia, desde el 18 hasta 22 de diciembre de 2017.  El sorteo se realizará de forma aleatoria.
Encuentra las condiciones completas en la nota de nuestra fan page de Facebook Leonisa.";leonisa
453;1;18/12/2017 1:09:33 a.m.;Normal;https://scontent.cdninstagram.com/vp/e2213f736b28a6ec081e73402c8b3dd1/5B3608AA/t51.2885-15/s320x320/e35/25005353_178070319602033_1255272185883262976_n.jpg;0;452;https://www.instagram.com/p/Bc0xo_JBj41/;;0;1;;Y tú, ya sabes que te gustaría recibir esta Navidad... 🎁Visítanos en nuestras tiendas Leonisa, compra por catálogo o encuentra todo en un solo lugar en nuestra tienda online.;leonisa
651;1;17/12/2017 1:34:13 a.m.;Normal;https://scontent.cdninstagram.com/vp/1197a0c4ff1f610a20734832fe5b2205/5B2BEB19/t51.2885-15/s320x320/e35/25010044_191285318089555_3097050249416409088_n.jpg;0;648;https://www.instagram.com/p/BcyPqxnhSEE/;;0;3;leonisa;Give me Flowers for Christmas!  Nuevos bralettes en nuestras tiendas, catálogo y tienda online. Son el mejor regalo, a todas nos encantan. #leonisa;leonisa
130;1;15/12/2017 5:09:49 p.m.;Normal;https://scontent.cdninstagram.com/vp/0839bb6418139beae1a0ba162d5e2a01/5AB35247/t51.2885-15/s320x320/e15/25009392_137287593637061_4522861829843582976_n.jpg;0;129;https://www.instagram.com/p/BcuxBO0Bbj4/;;0;1;;Ven a nuestras tiendas y participa por estos regalos... Llévate un Bra, un Panty, una Pijama o un Bono, participa con compras superiores a $250.000 y podrás ganar uno de estos premios. ¡Te esperamos HOY! *Aplica en tiendas seleccionadas de Colombia hasta el 24 de diciembre de 2017;leonisa
516;1;15/12/2017 12:27:06 a.m.;Normal;https://scontent.cdninstagram.com/vp/6db61023933b6570e8eec207ee43f65b/5B4B43DF/t51.2885-15/s320x320/e35/25006581_258291964702255_6878791081215918080_n.jpg;0;512;https://www.instagram.com/p/Bcs-Zc_hdyR/;;0;4;leonisa;Encuentra todo lo que te gusta en nuestro CATÁLOGO Leonisa. Nuevas colecciones, ropa interior y exterior que te encantarán. #leonisa;leonisa
238;1;14/12/2017 1:36:45 a.m.;Normal;https://scontent.cdninstagram.com/vp/ed418e6a18f6a5abaa521bc2ddea5dae/5AB336DC/t51.2885-15/s320x320/e15/25007085_152905192009696_8582008908460064768_n.jpg;0;238;https://www.instagram.com/p/BcqfSl9B_V5/;;0;0;leonisa;"Let’s celebrate!  Nuevos bras, panties, bodys y mucho más... todo para verte única este fin de año. 
Te esperamos en nuestras y tienda Online. #leonisa";leonisa
369;1;13/12/2017 2:12:54 a.m.;Normal;https://scontent.cdninstagram.com/vp/42f397f7ae4af7efe8c85be56a9d7c59/5B37B81A/t51.2885-15/s320x320/e35/24845312_139688780051668_7983866684505063424_n.jpg;0;368;https://www.instagram.com/p/BcoA6hOhU_e/;;0;1;leonisa,comotúninguna;Déjate sorprender, celebra y disfruta como nunca... Mereces una Navidad tan única como tú. #leonisa #ComoTúNinguna;leonisa
832;1;12/12/2017 1:28:03 a.m.;Normal;https://scontent.cdninstagram.com/vp/5b737afb6bb2d7902d390c0fd5fa02cb/5AB32D9F/t51.2885-15/s320x320/e15/25039334_1388758774586377_5687012620935102464_n.jpg;0;827;https://www.instagram.com/p/BclW2k4hebT/;;0;5;leonisa;Did you say new panties ??? Nunca son demasiados, te esperamos en nuestras tiendas, catálogo y tienda Online para que te lleves tus favoritos. #leonisa;leonisa
1000;1;11/12/2017 1:31:49 a.m.;Normal;https://scontent.cdninstagram.com/vp/9ed65babf0dc7960a1ae2b784e77b335/5B4714F7/t51.2885-15/s320x320/e35/25009348_1085667578203627_8003317826884468736_n.jpg;0;988;https://www.instagram.com/p/Bciyn9vBydH/;;0;12;leonisa;The season to be brighter ✨ Brilla con nuestros nuevos accesorios, encuéntralos en tiendas Leonisa y tienda Online. #leonisa;leonisa
562;1;10/12/2017 6:06:46 p.m.;Normal;https://scontent.cdninstagram.com/vp/4c5771ebdae35f800584610781010515/5B3242CF/t51.2885-15/s320x320/e35/24332191_148201395747672_5486641272611405824_n.jpg;0;559;https://www.instagram.com/p/Bch_sS5hpMk/;;0;3;leonisa;¡Para regalar o regalarte! Te esperamos en nuestras tiendas con la nueva colección. Regalos que a todas las mujeres nos van a encantar. #leonisa;leonisa
209;1;10/12/2017 1:03:36 a.m.;Normal;https://scontent.cdninstagram.com/vp/e8f3973db9a6600409a778d41ed720ac/5B3EADD2/t51.2885-15/s320x320/e35/24838216_1968680356734391_7449513503808815104_n.jpg;0;209;https://www.instagram.com/p/BcgKmVmhn8t/;;0;0;leonisa;• B O N O S • Son el regalo ideal si sabes que alguien adora nuestra tiendas. Regala bonos Leonisa esta navidad y sorprende. #leonisa;leonisa
